old,url,name,awsurl
|  northwest_missouri_state_university-02.jpg              |,https://sandbox.markofthelam.com/titleIX/northwest_missouri_state_university-02.jpg,NORTHWEST MISSOURI STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/northwest_missouri_state_university-02.jpg
|  northwest_missouri_state_university-03.jpg              |,https://sandbox.markofthelam.com/titleIX/northwest_missouri_state_university-03.jpg,NORTHWEST MISSOURI STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/northwest_missouri_state_university-03.jpg
|  northwest_missouri_state_university-04.jpg              |,https://sandbox.markofthelam.com/titleIX/northwest_missouri_state_university-04.jpg,NORTHWEST MISSOURI STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/northwest_missouri_state_university-04.jpg
|  northwest_missouri_state_university-05.jpg              |,https://sandbox.markofthelam.com/titleIX/northwest_missouri_state_university-05.jpg,NORTHWEST MISSOURI STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/northwest_missouri_state_university-05.jpg
|  northwestern_state_university_of_louisiana-01.jpg       |,https://sandbox.markofthelam.com/titleIX/northwestern_state_university_of_louisiana-01.jpg,NORTHWESTERN STATE UNIVERSITY OF LOUISIANA,https://title-ix.s3.us-east-2.amazonaws.com/northwestern_state_university_of_louisiana-01.jpg
|  northwestern_state_university_of_louisiana-02.jpg       |,https://sandbox.markofthelam.com/titleIX/northwestern_state_university_of_louisiana-02.jpg,NORTHWESTERN STATE UNIVERSITY OF LOUISIANA,https://title-ix.s3.us-east-2.amazonaws.com/northwestern_state_university_of_louisiana-02.jpg
|  northwestern_state_university_of_louisiana-03.jpg       |,https://sandbox.markofthelam.com/titleIX/northwestern_state_university_of_louisiana-03.jpg,NORTHWESTERN STATE UNIVERSITY OF LOUISIANA,https://title-ix.s3.us-east-2.amazonaws.com/northwestern_state_university_of_louisiana-03.jpg
|  northwestern_state_university_of_louisiana-04.jpg       |,https://sandbox.markofthelam.com/titleIX/northwestern_state_university_of_louisiana-04.jpg,NORTHWESTERN STATE UNIVERSITY OF LOUISIANA,https://title-ix.s3.us-east-2.amazonaws.com/northwestern_state_university_of_louisiana-04.jpg
|  northwestern_state_university_of_louisiana-05.jpg       |,https://sandbox.markofthelam.com/titleIX/northwestern_state_university_of_louisiana-05.jpg,NORTHWESTERN STATE UNIVERSITY OF LOUISIANA,https://title-ix.s3.us-east-2.amazonaws.com/northwestern_state_university_of_louisiana-05.jpg
|  northwestern_university-01.jpg                          |,https://sandbox.markofthelam.com/titleIX/northwestern_university-01.jpg,NORTHWESTERN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/northwestern_university-01.jpg
|  northwestern_university-02.jpg                          |,https://sandbox.markofthelam.com/titleIX/northwestern_university-02.jpg,NORTHWESTERN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/northwestern_university-02.jpg
|  northwestern_university-03.jpg                          |,https://sandbox.markofthelam.com/titleIX/northwestern_university-03.jpg,NORTHWESTERN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/northwestern_university-03.jpg
|  northwestern_university-04.jpg                          |,https://sandbox.markofthelam.com/titleIX/northwestern_university-04.jpg,NORTHWESTERN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/northwestern_university-04.jpg
|  northwestern_university-05.jpg                          |,https://sandbox.markofthelam.com/titleIX/northwestern_university-05.jpg,NORTHWESTERN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/northwestern_university-05.jpg
|  oakland_community_college-01.jpg                        |,https://sandbox.markofthelam.com/titleIX/oakland_community_college-01.jpg,OAKLAND COMMUNITY COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/oakland_community_college-01.jpg
|  oakland_community_college-02.jpg                        |,https://sandbox.markofthelam.com/titleIX/oakland_community_college-02.jpg,OAKLAND COMMUNITY COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/oakland_community_college-02.jpg
|  oakland_community_college-03.jpg                        |,https://sandbox.markofthelam.com/titleIX/oakland_community_college-03.jpg,OAKLAND COMMUNITY COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/oakland_community_college-03.jpg
|  oakland_community_college-04.jpg                        |,https://sandbox.markofthelam.com/titleIX/oakland_community_college-04.jpg,OAKLAND COMMUNITY COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/oakland_community_college-04.jpg
|  oakland_community_college-05.jpg                        |,https://sandbox.markofthelam.com/titleIX/oakland_community_college-05.jpg,OAKLAND COMMUNITY COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/oakland_community_college-05.jpg
|  oberlin_college-01.jpg                                  |,https://sandbox.markofthelam.com/titleIX/oberlin_college-01.jpg,OBERLIN COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/oberlin_college-01.jpg
|  oberlin_college-02.jpg                                  |,https://sandbox.markofthelam.com/titleIX/oberlin_college-02.jpg,OBERLIN COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/oberlin_college-02.jpg
|  oberlin_college-03.jpg                                  |,https://sandbox.markofthelam.com/titleIX/oberlin_college-03.jpg,OBERLIN COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/oberlin_college-03.jpg
|  oberlin_college-04.jpg                                  |,https://sandbox.markofthelam.com/titleIX/oberlin_college-04.jpg,OBERLIN COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/oberlin_college-04.jpg
|  oglethorpe_university-01.jpg                            |,https://sandbox.markofthelam.com/titleIX/oglethorpe_university-01.jpg,OGLETHORPE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oglethorpe_university-01.jpg
|  oglethorpe_university-02.jpg                            |,https://sandbox.markofthelam.com/titleIX/oglethorpe_university-02.jpg,OGLETHORPE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oglethorpe_university-02.jpg
|  ohio_wesleyan_university-01.jpg                         |,https://sandbox.markofthelam.com/titleIX/ohio_wesleyan_university-01.jpg,OHIO WESLEYAN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/ohio_wesleyan_university-01.jpg
|  ohio_wesleyan_university-02.jpg                         |,https://sandbox.markofthelam.com/titleIX/ohio_wesleyan_university-02.jpg,OHIO WESLEYAN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/ohio_wesleyan_university-02.jpg
|  ohio_wesleyan_university-03.jpg                         |,https://sandbox.markofthelam.com/titleIX/ohio_wesleyan_university-03.jpg,OHIO WESLEYAN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/ohio_wesleyan_university-03.jpg
|  ohio_wesleyan_university-04.jpg                         |,https://sandbox.markofthelam.com/titleIX/ohio_wesleyan_university-04.jpg,OHIO WESLEYAN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/ohio_wesleyan_university-04.jpg
|  oklahoma_panhandle_state_university-01.jpg              |,https://sandbox.markofthelam.com/titleIX/oklahoma_panhandle_state_university-01.jpg,OKLAHOMA PANHANDLE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oklahoma_panhandle_state_university-01.jpg
|  oklahoma_panhandle_state_university-02.jpg              |,https://sandbox.markofthelam.com/titleIX/oklahoma_panhandle_state_university-02.jpg,OKLAHOMA PANHANDLE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oklahoma_panhandle_state_university-02.jpg
|  oklahoma_panhandle_state_university-03.jpg              |,https://sandbox.markofthelam.com/titleIX/oklahoma_panhandle_state_university-03.jpg,OKLAHOMA PANHANDLE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oklahoma_panhandle_state_university-03.jpg
|  oklahoma_panhandle_state_university-04.jpg              |,https://sandbox.markofthelam.com/titleIX/oklahoma_panhandle_state_university-04.jpg,OKLAHOMA PANHANDLE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oklahoma_panhandle_state_university-04.jpg
|  oklahoma_panhandle_state_university-05.jpg              |,https://sandbox.markofthelam.com/titleIX/oklahoma_panhandle_state_university-05.jpg,OKLAHOMA PANHANDLE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oklahoma_panhandle_state_university-05.jpg
|  oklahoma_state_university-01.jpg                        |,https://sandbox.markofthelam.com/titleIX/oklahoma_state_university-01.jpg,OKLAHOMA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oklahoma_state_university-01.jpg
|  oklahoma_state_university-02.jpg                        |,https://sandbox.markofthelam.com/titleIX/oklahoma_state_university-02.jpg,OKLAHOMA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oklahoma_state_university-02.jpg
|  oklahoma_state_university-03.jpg                        |,https://sandbox.markofthelam.com/titleIX/oklahoma_state_university-03.jpg,OKLAHOMA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oklahoma_state_university-03.jpg
|  oklahoma_state_university-04.jpg                        |,https://sandbox.markofthelam.com/titleIX/oklahoma_state_university-04.jpg,OKLAHOMA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oklahoma_state_university-04.jpg
|  oklahoma_state_university-05.jpg                        |,https://sandbox.markofthelam.com/titleIX/oklahoma_state_university-05.jpg,OKLAHOMA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oklahoma_state_university-05.jpg
|  oregon_state_university-01.jpg                          |,https://sandbox.markofthelam.com/titleIX/oregon_state_university-01.jpg,OREGON STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oregon_state_university-01.jpg
|  oregon_state_university-02.jpg                          |,https://sandbox.markofthelam.com/titleIX/oregon_state_university-02.jpg,OREGON STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oregon_state_university-02.jpg
|  oregon_state_university-03.jpg                          |,https://sandbox.markofthelam.com/titleIX/oregon_state_university-03.jpg,OREGON STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oregon_state_university-03.jpg
|  oregon_state_university-04.jpg                          |,https://sandbox.markofthelam.com/titleIX/oregon_state_university-04.jpg,OREGON STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oregon_state_university-04.jpg
|  oregon_state_university-05.jpg                          |,https://sandbox.markofthelam.com/titleIX/oregon_state_university-05.jpg,OREGON STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/oregon_state_university-05.jpg
|  our_lady_of_the_lake_university_-_san_antonio-01.jpg    |,https://sandbox.markofthelam.com/titleIX/our_lady_of_the_lake_university_-_san_antonio-01.jpg,OUR LADY OF THE LAKE UNIVERSITY - SAN ANTONIO,https://title-ix.s3.us-east-2.amazonaws.com/our_lady_of_the_lake_university_-_san_antonio-01.jpg
|  our_lady_of_the_lake_university_-_san_antonio-02.jpg    |,https://sandbox.markofthelam.com/titleIX/our_lady_of_the_lake_university_-_san_antonio-02.jpg,OUR LADY OF THE LAKE UNIVERSITY - SAN ANTONIO,https://title-ix.s3.us-east-2.amazonaws.com/our_lady_of_the_lake_university_-_san_antonio-02.jpg
|  our_lady_of_the_lake_university_-_san_antonio-03.jpg    |,https://sandbox.markofthelam.com/titleIX/our_lady_of_the_lake_university_-_san_antonio-03.jpg,OUR LADY OF THE LAKE UNIVERSITY - SAN ANTONIO,https://title-ix.s3.us-east-2.amazonaws.com/our_lady_of_the_lake_university_-_san_antonio-03.jpg
|  our_lady_of_the_lake_university_-_san_antonio-04.jpg    |,https://sandbox.markofthelam.com/titleIX/our_lady_of_the_lake_university_-_san_antonio-04.jpg,OUR LADY OF THE LAKE UNIVERSITY - SAN ANTONIO,https://title-ix.s3.us-east-2.amazonaws.com/our_lady_of_the_lake_university_-_san_antonio-04.jpg
|  our_lady_of_the_lake_university_-_san_antonio-05.jpg    |,https://sandbox.markofthelam.com/titleIX/our_lady_of_the_lake_university_-_san_antonio-05.jpg,OUR LADY OF THE LAKE UNIVERSITY - SAN ANTONIO,https://title-ix.s3.us-east-2.amazonaws.com/our_lady_of_the_lake_university_-_san_antonio-05.jpg
|  pace_university-new_york-01.jpg                         |,https://sandbox.markofthelam.com/titleIX/pace_university-new_york-01.jpg,PACE UNIVERSITY-NEW YORK,https://title-ix.s3.us-east-2.amazonaws.com/pace_university-new_york-01.jpg
|  pace_university-new_york-02.jpg                         |,https://sandbox.markofthelam.com/titleIX/pace_university-new_york-02.jpg,PACE UNIVERSITY-NEW YORK,https://title-ix.s3.us-east-2.amazonaws.com/pace_university-new_york-02.jpg
|  pace_university-new_york-03.jpg                         |,https://sandbox.markofthelam.com/titleIX/pace_university-new_york-03.jpg,PACE UNIVERSITY-NEW YORK,https://title-ix.s3.us-east-2.amazonaws.com/pace_university-new_york-03.jpg
|  pace_university-new_york-04.jpg                         |,https://sandbox.markofthelam.com/titleIX/pace_university-new_york-04.jpg,PACE UNIVERSITY-NEW YORK,https://title-ix.s3.us-east-2.amazonaws.com/pace_university-new_york-04.jpg
|  pace_university-new_york-05.jpg                         |,https://sandbox.markofthelam.com/titleIX/pace_university-new_york-05.jpg,PACE UNIVERSITY-NEW YORK,https://title-ix.s3.us-east-2.amazonaws.com/pace_university-new_york-05.jpg
|  palo_alto_college-01.jpg                                |,https://sandbox.markofthelam.com/titleIX/palo_alto_college-01.jpg,PALO ALTO COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/palo_alto_college-01.jpg
|  palo_alto_college-02.jpg                                |,https://sandbox.markofthelam.com/titleIX/palo_alto_college-02.jpg,PALO ALTO COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/palo_alto_college-02.jpg
|  palo_alto_college-03.jpg                                |,https://sandbox.markofthelam.com/titleIX/palo_alto_college-03.jpg,PALO ALTO COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/palo_alto_college-03.jpg
|  palo_alto_college-04.jpg                                |,https://sandbox.markofthelam.com/titleIX/palo_alto_college-04.jpg,PALO ALTO COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/palo_alto_college-04.jpg
|  palo_alto_college-05.jpg                                |,https://sandbox.markofthelam.com/titleIX/palo_alto_college-05.jpg,PALO ALTO COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/palo_alto_college-05.jpg
|  pennsylvania_state_university-01.jpg                    |,https://sandbox.markofthelam.com/titleIX/pennsylvania_state_university-01.jpg,PENNSYLVANIA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/pennsylvania_state_university-01.jpg
|  pennsylvania_state_university-02.jpg                    |,https://sandbox.markofthelam.com/titleIX/pennsylvania_state_university-02.jpg,PENNSYLVANIA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/pennsylvania_state_university-02.jpg
|  pennsylvania_state_university-03.jpg                    |,https://sandbox.markofthelam.com/titleIX/pennsylvania_state_university-03.jpg,PENNSYLVANIA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/pennsylvania_state_university-03.jpg
|  pennsylvania_state_university-04.jpg                    |,https://sandbox.markofthelam.com/titleIX/pennsylvania_state_university-04.jpg,PENNSYLVANIA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/pennsylvania_state_university-04.jpg
|  pennsylvania_state_university-05.jpg                    |,https://sandbox.markofthelam.com/titleIX/pennsylvania_state_university-05.jpg,PENNSYLVANIA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/pennsylvania_state_university-05.jpg
|  pitc_institute-01.jpg                                   |,https://sandbox.markofthelam.com/titleIX/pitc_institute-01.jpg,PITC INSTITUTE,https://title-ix.s3.us-east-2.amazonaws.com/pitc_institute-01.jpg
|  pitc_institute-02.jpg                                   |,https://sandbox.markofthelam.com/titleIX/pitc_institute-02.jpg,PITC INSTITUTE,https://title-ix.s3.us-east-2.amazonaws.com/pitc_institute-02.jpg
|  pitc_institute-03.jpg                                   |,https://sandbox.markofthelam.com/titleIX/pitc_institute-03.jpg,PITC INSTITUTE,https://title-ix.s3.us-east-2.amazonaws.com/pitc_institute-03.jpg
|  pitc_institute-04.jpg                                   |,https://sandbox.markofthelam.com/titleIX/pitc_institute-04.jpg,PITC INSTITUTE,https://title-ix.s3.us-east-2.amazonaws.com/pitc_institute-04.jpg
|  pitc_institute-05.jpg                                   |,https://sandbox.markofthelam.com/titleIX/pitc_institute-05.jpg,PITC INSTITUTE,https://title-ix.s3.us-east-2.amazonaws.com/pitc_institute-05.jpg
|  polytechnic_institute_of_new_york_university-01.jpg     |,https://sandbox.markofthelam.com/titleIX/polytechnic_institute_of_new_york_university-01.jpg,POLYTECHNIC INSTITUTE OF NEW YORK UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/polytechnic_institute_of_new_york_university-01.jpg
|  polytechnic_institute_of_new_york_university-02.jpg     |,https://sandbox.markofthelam.com/titleIX/polytechnic_institute_of_new_york_university-02.jpg,POLYTECHNIC INSTITUTE OF NEW YORK UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/polytechnic_institute_of_new_york_university-02.jpg
|  polytechnic_institute_of_new_york_university-03.jpg     |,https://sandbox.markofthelam.com/titleIX/polytechnic_institute_of_new_york_university-03.jpg,POLYTECHNIC INSTITUTE OF NEW YORK UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/polytechnic_institute_of_new_york_university-03.jpg
|  polytechnic_institute_of_new_york_university-04.jpg     |,https://sandbox.markofthelam.com/titleIX/polytechnic_institute_of_new_york_university-04.jpg,POLYTECHNIC INSTITUTE OF NEW YORK UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/polytechnic_institute_of_new_york_university-04.jpg
|  polytechnic_institute_of_new_york_university-05.jpg     |,https://sandbox.markofthelam.com/titleIX/polytechnic_institute_of_new_york_university-05.jpg,POLYTECHNIC INSTITUTE OF NEW YORK UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/polytechnic_institute_of_new_york_university-05.jpg
|  pontifical_college_josephinum-01.jpg                    |,https://sandbox.markofthelam.com/titleIX/pontifical_college_josephinum-01.jpg,PONTIFICAL COLLEGE JOSEPHINUM,https://title-ix.s3.us-east-2.amazonaws.com/pontifical_college_josephinum-01.jpg
|  pontifical_college_josephinum-02.jpg                    |,https://sandbox.markofthelam.com/titleIX/pontifical_college_josephinum-02.jpg,PONTIFICAL COLLEGE JOSEPHINUM,https://title-ix.s3.us-east-2.amazonaws.com/pontifical_college_josephinum-02.jpg
|  pontifical_college_josephinum-03.jpg                    |,https://sandbox.markofthelam.com/titleIX/pontifical_college_josephinum-03.jpg,PONTIFICAL COLLEGE JOSEPHINUM,https://title-ix.s3.us-east-2.amazonaws.com/pontifical_college_josephinum-03.jpg
|  pontifical_college_josephinum-04.jpg                    |,https://sandbox.markofthelam.com/titleIX/pontifical_college_josephinum-04.jpg,PONTIFICAL COLLEGE JOSEPHINUM,https://title-ix.s3.us-east-2.amazonaws.com/pontifical_college_josephinum-04.jpg
|  portland_cc-01.jpg                                      |,https://sandbox.markofthelam.com/titleIX/portland_cc-01.jpg,PORTLAND CC,https://title-ix.s3.us-east-2.amazonaws.com/portland_cc-01.jpg
|  portland_cc-02.jpg                                      |,https://sandbox.markofthelam.com/titleIX/portland_cc-02.jpg,PORTLAND CC,https://title-ix.s3.us-east-2.amazonaws.com/portland_cc-02.jpg
|  portland_cc-03.jpg                                      |,https://sandbox.markofthelam.com/titleIX/portland_cc-03.jpg,PORTLAND CC,https://title-ix.s3.us-east-2.amazonaws.com/portland_cc-03.jpg
|  portland_cc-04.jpg                                      |,https://sandbox.markofthelam.com/titleIX/portland_cc-04.jpg,PORTLAND CC,https://title-ix.s3.us-east-2.amazonaws.com/portland_cc-04.jpg
|  portland_cc-05.jpg                                      |,https://sandbox.markofthelam.com/titleIX/portland_cc-05.jpg,PORTLAND CC,https://title-ix.s3.us-east-2.amazonaws.com/portland_cc-05.jpg
|  portland_state_university-01.jpg                        |,https://sandbox.markofthelam.com/titleIX/portland_state_university-01.jpg,PORTLAND STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/portland_state_university-01.jpg
|  portland_state_university-02.jpg                        |,https://sandbox.markofthelam.com/titleIX/portland_state_university-02.jpg,PORTLAND STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/portland_state_university-02.jpg
|  portland_state_university-03.jpg                        |,https://sandbox.markofthelam.com/titleIX/portland_state_university-03.jpg,PORTLAND STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/portland_state_university-03.jpg
|  portland_state_university-04.jpg                        |,https://sandbox.markofthelam.com/titleIX/portland_state_university-04.jpg,PORTLAND STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/portland_state_university-04.jpg
|  portland_state_university-05.jpg                        |,https://sandbox.markofthelam.com/titleIX/portland_state_university-05.jpg,PORTLAND STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/portland_state_university-05.jpg
|  princeton_university-01.jpg                             |,https://sandbox.markofthelam.com/titleIX/princeton_university-01.jpg,PRINCETON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/princeton_university-01.jpg
|  princeton_university-02.jpg                             |,https://sandbox.markofthelam.com/titleIX/princeton_university-02.jpg,PRINCETON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/princeton_university-02.jpg
|  princeton_university-03.jpg                             |,https://sandbox.markofthelam.com/titleIX/princeton_university-03.jpg,PRINCETON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/princeton_university-03.jpg
|  princeton_university-04.jpg                             |,https://sandbox.markofthelam.com/titleIX/princeton_university-04.jpg,PRINCETON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/princeton_university-04.jpg
|  princeton_university-05.jpg                             |,https://sandbox.markofthelam.com/titleIX/princeton_university-05.jpg,PRINCETON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/princeton_university-05.jpg
|  queens_university_of_charlotte-01.jpg                   |,https://sandbox.markofthelam.com/titleIX/queens_university_of_charlotte-01.jpg,QUEENS UNIVERSITY OF CHARLOTTE,https://title-ix.s3.us-east-2.amazonaws.com/queens_university_of_charlotte-01.jpg
|  queens_university_of_charlotte-02.jpg                   |,https://sandbox.markofthelam.com/titleIX/queens_university_of_charlotte-02.jpg,QUEENS UNIVERSITY OF CHARLOTTE,https://title-ix.s3.us-east-2.amazonaws.com/queens_university_of_charlotte-02.jpg
|  queens_university_of_charlotte-03.jpg                   |,https://sandbox.markofthelam.com/titleIX/queens_university_of_charlotte-03.jpg,QUEENS UNIVERSITY OF CHARLOTTE,https://title-ix.s3.us-east-2.amazonaws.com/queens_university_of_charlotte-03.jpg
|  queens_university_of_charlotte-04.jpg                   |,https://sandbox.markofthelam.com/titleIX/queens_university_of_charlotte-04.jpg,QUEENS UNIVERSITY OF CHARLOTTE,https://title-ix.s3.us-east-2.amazonaws.com/queens_university_of_charlotte-04.jpg
|  queens_university_of_charlotte-05.jpg                   |,https://sandbox.markofthelam.com/titleIX/queens_university_of_charlotte-05.jpg,QUEENS UNIVERSITY OF CHARLOTTE,https://title-ix.s3.us-east-2.amazonaws.com/queens_university_of_charlotte-05.jpg
|  quinnipiac_university-01.jpg                            |,https://sandbox.markofthelam.com/titleIX/quinnipiac_university-01.jpg,QUINNIPIAC UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/quinnipiac_university-01.jpg
|  quinnipiac_university-02.jpg                            |,https://sandbox.markofthelam.com/titleIX/quinnipiac_university-02.jpg,QUINNIPIAC UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/quinnipiac_university-02.jpg
|  quinnipiac_university-03.jpg                            |,https://sandbox.markofthelam.com/titleIX/quinnipiac_university-03.jpg,QUINNIPIAC UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/quinnipiac_university-03.jpg
|  quinnipiac_university-04.jpg                            |,https://sandbox.markofthelam.com/titleIX/quinnipiac_university-04.jpg,QUINNIPIAC UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/quinnipiac_university-04.jpg
|  quinnipiac_university-05.jpg                            |,https://sandbox.markofthelam.com/titleIX/quinnipiac_university-05.jpg,QUINNIPIAC UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/quinnipiac_university-05.jpg
|  randolph_college-01.jpg                                 |,https://sandbox.markofthelam.com/titleIX/randolph_college-01.jpg,RANDOLPH COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/randolph_college-01.jpg
|  randolph_college-02.jpg                                 |,https://sandbox.markofthelam.com/titleIX/randolph_college-02.jpg,RANDOLPH COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/randolph_college-02.jpg
|  randolph_college-03.jpg                                 |,https://sandbox.markofthelam.com/titleIX/randolph_college-03.jpg,RANDOLPH COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/randolph_college-03.jpg
|  randolph_college-04.jpg                                 |,https://sandbox.markofthelam.com/titleIX/randolph_college-04.jpg,RANDOLPH COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/randolph_college-04.jpg
|  randolph_college-05.jpg                                 |,https://sandbox.markofthelam.com/titleIX/randolph_college-05.jpg,RANDOLPH COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/randolph_college-05.jpg
|  reed_college-01.jpg                                     |,https://sandbox.markofthelam.com/titleIX/reed_college-01.jpg,REED COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/reed_college-01.jpg
|  reed_college-02.jpg                                     |,https://sandbox.markofthelam.com/titleIX/reed_college-02.jpg,REED COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/reed_college-02.jpg
|  reed_college-03.jpg                                     |,https://sandbox.markofthelam.com/titleIX/reed_college-03.jpg,REED COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/reed_college-03.jpg
|  reed_college-04.jpg                                     |,https://sandbox.markofthelam.com/titleIX/reed_college-04.jpg,REED COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/reed_college-04.jpg
|  reed_college-05.jpg                                     |,https://sandbox.markofthelam.com/titleIX/reed_college-05.jpg,REED COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/reed_college-05.jpg
|  rensselaer_polytechnic_institute-01.jpg                 |,https://sandbox.markofthelam.com/titleIX/rensselaer_polytechnic_institute-01.jpg,RENSSELAER POLYTECHNIC INSTITUTE,https://title-ix.s3.us-east-2.amazonaws.com/rensselaer_polytechnic_institute-01.jpg
|  rensselaer_polytechnic_institute-02.jpg                 |,https://sandbox.markofthelam.com/titleIX/rensselaer_polytechnic_institute-02.jpg,RENSSELAER POLYTECHNIC INSTITUTE,https://title-ix.s3.us-east-2.amazonaws.com/rensselaer_polytechnic_institute-02.jpg
|  rensselaer_polytechnic_institute-03.jpg                 |,https://sandbox.markofthelam.com/titleIX/rensselaer_polytechnic_institute-03.jpg,RENSSELAER POLYTECHNIC INSTITUTE,https://title-ix.s3.us-east-2.amazonaws.com/rensselaer_polytechnic_institute-03.jpg
|  rensselaer_polytechnic_institute-04.jpg                 |,https://sandbox.markofthelam.com/titleIX/rensselaer_polytechnic_institute-04.jpg,RENSSELAER POLYTECHNIC INSTITUTE,https://title-ix.s3.us-east-2.amazonaws.com/rensselaer_polytechnic_institute-04.jpg
|  rhode_island_school_of_design-01.jpg                    |,https://sandbox.markofthelam.com/titleIX/rhode_island_school_of_design-01.jpg,RHODE ISLAND SCHOOL OF DESIGN,https://title-ix.s3.us-east-2.amazonaws.com/rhode_island_school_of_design-01.jpg
|  rhode_island_school_of_design-02.jpg                    |,https://sandbox.markofthelam.com/titleIX/rhode_island_school_of_design-02.jpg,RHODE ISLAND SCHOOL OF DESIGN,https://title-ix.s3.us-east-2.amazonaws.com/rhode_island_school_of_design-02.jpg
